"latitude","longitude","code","interview_year","interview_month"
4.69355121457,-74.0343704979,"CO-6-1-4980",2010,11
4.83548286998,-75.675740712,"CO-6-1-2401",2010,2
3.43313511695,-76.4598383421,"CO-6-1-3260",2010,6
7.99004533317,-76.6508056072,"CO-6-1-2073",2010,3
7.05025708175,-73.0869691593,"CO-6-1-1218",2010,6
3.91372082558,-76.300783996,"CO-6-1-3344",2010,9
4.62010516166,-74.1798469717,"CO-6-1-4628",2010,10
7.086098,-70.761996,"CO-6-1-3816",2010,8
6.2434189683,-75.6138624684,"CO-6-1-1885",2010,9
4.5199554303,-75.7161878209,"CO-6-1-2527",2010,3
6.11792902424,-75.3933137045,"CO-6-1-2003",2010,4
8.24329601494,-73.3478134045,"CO-6-1-1127",2010,3
4.5217471785,-74.149344654,"CO-6-1-4668",2010,9
4.41978349629,-75.1978341399,"CO-6-1-2715",2009,11
4.09347461023,-73.6646592361,"CO-6-1-1704",2009,11
3.46441927285,-76.4875184459,"CO-6-1-3115",2010,4
10.4679475848,-73.23917269,"CO-6-1-122",2010,5
3.86631676353,-77.0067932073,"CO-6-1-3286",2010,10
4.50022796885,-74.1192671587,"CO-6-1-4991",2010,9
1.32199495987,-77.6018056424,"CO-6-1-3606",2010,8
5.07617556356,-75.4816007492,"CO-6-1-2142",2010,9
9.30354630494,-75.4087695968,"CO-6-1-765",2010,7
0.49448917966,-76.5138555713,"CO-6-1-4317",2010,3
10.4944360476,-73.0751961532,"CO-6-1-62",2010,6
3.25407356524,-76.5375327166,"CO-6-1-3355",2010,8
4.84270890981,-75.6688069042,"CO-6-1-2413",2010,3
4.11312043033,-76.1865184326,"CO-6-1-3409",2010,8
10.4464912698,-73.2720502895,"CO-6-1-136",2010,5
3.41931231531,-76.505397234,"CO-6-1-3176",2010,3
3.69221228098,-76.4500701742,"CO-6-1-3366",2010,9
3.43008811783,-76.4852738136,"CO-6-1-3189",2010,5
4.09048633394,-73.6621876925,"CO-6-1-1707",2009,11
2.94003051386,-75.2863957363,"CO-6-1-2853",2010,8
4.82937347259,-75.6929785726,"CO-6-1-2420",2010,3
5.77181258824,-72.9502185646,"CO-6-1-1409",2009,12
9.36043743556,-73.6100065681,"CO-6-1-203",2010,4
2.13536543844,-74.7596203933,"CO-6-1-2999",2010,10
2.93259386302,-75.296981802,"CO-6-1-2854",2010,8
1.19563630016,-77.2607997288,"CO-6-1-3565",2010,8
4.76427025453,-75.9256124045,"CO-6-1-2461",2010,6
6.25038066365,-75.5464591643,"CO-6-1-1859",2010,9
10.907995704,-74.8047159301,"CO-6-1-423",2010,8
0,0,"CO-6-1-2212",2010,10
3.58776009852,-76.5099583433,"CO-6-1-3264",2010,9
9.31311216347,-75.3679177392,"CO-6-1-778",2010,7
6.24968249129,-75.6231111581,"CO-6-1-1894",2010,9
6.81430021896,-75.2454968921,"CO-6-1-2038",2010,6
3.47136636276,-76.5087996951,"CO-6-1-3113",2010,4
8.22582413991,-72.4546557144,"CO-6-1-1154",2010,3
10.4131308722,-75.5354568697,"CO-6-1-649",2010,10
4.7129801518,-74.125298634,"CO-6-1-4717",2010,8
3.40211317832,-76.4806087071,"CO-6-1-3196",2010,6
4.81495568013,-75.7383382282,"CO-6-1-2380",2010,4
1.15227307878,-76.6474002424,"CO-6-1-4304",2010,2
2.49456662335,-76.5528783171,"CO-6-1-3453",2010,10
5.83792462931,-73.0467691382,"CO-6-1-1370",2010,2
4.68805882808,-74.1728144359,"CO-6-1-4740",2010,9
2.94900828631,-75.2746604049,"CO-6-1-2859",2010,8
2.96911688366,-75.289615639,"CO-6-1-2841",2010,8
4.79883290021,-75.7461650877,"CO-6-1-2386",2010,4
0.972449292352,-70.4055438778,"CO-6-1-4514",2010,6
3.44461824197,-76.48700892,"CO-6-1-3193",2010,5
1.62496808994,-75.5948799759,"CO-6-1-2977",2010,7
4.60686199218,-74.1199727378,"CO-6-1-4813",2010,9
5.02698169062,-72.7431290228,"CO-6-1-3949",2010,9
0.819033089856,-77.6539774883,"CO-6-1-3595",2010,6
4.92161117419,-74.1755491167,"CO-6-1-1577",2009,12
3.86889739982,-67.9196810678,"CO-6-1-4029",2010,5
9.29945843881,-75.295543428,"CO-6-1-814",2010,8
2.48839964598,-76.5534140324,"CO-6-1-3452",2010,10
4.13760312067,-73.613938689,"CO-6-1-1678",2009,11
2.96472440503,-75.2986591883,"CO-6-1-2843",2010,8
4.15626766181,-73.6516245827,"CO-6-1-1651",2009,11
2.45320176251,-76.6231131819,"CO-6-1-3461",2010,10
9.33700771139,-75.3958633134,"CO-6-1-783",2010,7
4.59729893445,-74.1664833162,"CO-6-1-4772",2010,11
1.62452213698,-75.5982905222,"CO-6-1-2976",2010,8
8.17782551991,-73.3385283201,"CO-6-1-1158",2010,2
5.0809813168,-75.4829642824,"CO-6-1-2186",2010,9
5.449864,-74.690617,"CO-6-1-2210",2010,10
4.46017097118,-74.6379848688,"CO-6-1-1548",2009,11
4.73226619822,-74.101688166,"CO-6-1-4913",2010,6
2.35069362904,-74.9661036557,"CO-6-1-3046",2010,10
9.30499779592,-75.3052789509,"CO-6-1-816",2010,8
7.12425713194,-73.1449115614,"CO-6-1-1171",2010,5
0.659712572466,-76.8667203341,"CO-6-1-4345",2010,5
4.5094653478,-75.7151787222,"CO-6-1-2555",2010,3
4.57293037151,-74.1110024933,"CO-6-1-4824",2010,6
0,0,"CO-6-1-4788",2010,11
4.58708170232,-74.1198503018,"CO-6-1-4829",2010,6
10.4864962221,-74.7968541168,"CO-6-1-319",2010,6
10.3676086939,-75.4760273803,"CO-6-1-694",2010,10
7.06248822082,-73.0901861303,"CO-6-1-1234",2010,6
4.59035253868,-74.0756874121,"CO-6-1-4601",2010,8
4.82111253459,-75.6953236963,"CO-6-1-2345",2010,5
9.30195314617,-75.3908569288,"CO-6-1-771",2010,7
1.26861353646,-70.2244399634,"CO-6-1-4518",2010,7
2.55828380527,-72.6292143071,"CO-6-1-4422",2010,3
9.37610150945,-73.60026583,"CO-6-1-198",2010,4
4.13246934742,-73.6149288541,"CO-6-1-1713",2009,11
3.63327532995,-76.3859895458,"CO-6-1-3407",2010,8
4.83452642118,-75.6663632004,"CO-6-1-2400",2010,3
4.44643626339,-75.1948774508,"CO-6-1-2696",2009,11
4.82722701979,-75.7309973186,"CO-6-1-2326",2010,4
5.06013680162,-73.9927113553,"CO-6-1-1582",2009,12
4.12992292573,-73.5955185302,"CO-6-1-1682",2009,11
6.94695449905,-71.8749549111,"CO-6-1-3855",2010,9
5.85071326264,-73.0354997801,"CO-6-1-1371",2010,2
10.3852090416,-75.453891587,"CO-6-1-684",2010,10
4.85318952921,-74.0678510746,"CO-6-1-1533",2010,3
8.57877621621,-75.9581039749,"CO-6-1-893",2010,3
5.32247324841,-73.4887168744,"CO-6-1-1385",2009,12
10.6359333229,-74.9153,"CO-6-1-474",2010,6
4.6915256509,-74.1558719281,"CO-6-1-4737",2010,9
5.52583362343,-73.3595087459,"CO-6-1-1343",2009,11
4.57183570364,-74.1129820306,"CO-6-1-4832",2010,6
9.34708721498,-74.954447095,"CO-6-1-843",2010,7
4.14452801364,-73.6104923022,"CO-6-1-1666",2009,11
7.8824369631,-72.5103419726,"CO-6-1-1025",2010,4
7.90594891693,-72.5090344664,"CO-6-1-1068",2010,5
5.87979835749,-71.8983505508,"CO-6-1-3958",2010,10
3.87708628201,-77.0005324978,"CO-6-1-3287",2010,10
1.37440137434,-74.9791546416,"CO-6-1-3062",2010,9
11.5428785423,-72.9198992176,"CO-6-1-5",2010,8
3.90592930135,-76.2902243449,"CO-6-1-3346",2010,9
11.54273,-72.924243,"CO-6-1-13",2010,8
2.46557670966,-76.0309325801,"CO-6-1-2955",2010,10
0,0,"CO-6-1-912",2010,5
4.61546750416,-74.1608245919,"CO-6-1-4777",2010,11
7.05695217674,-73.0925523642,"CO-6-1-1226",2010,6
5.70199882964,-72.9395110855,"CO-6-1-1367",2009,11
1.01489999905,-71.2576564947,"CO-6-1-4588",2010,8
5.45719999996,-74.3326594448,"CO-6-1-1569",2009,11
10.92711142,-74.779544516,"CO-6-1-442",2010,9
2.56810432263,-72.6448705761,"CO-6-1-4435",2010,3
11.2278230256,-74.1823098581,"CO-6-1-266",2010,9
10.8900840366,-74.7879272168,"CO-6-1-459",2010,9
10.9265697875,-74.8122810389,"CO-6-1-412",2010,7
7.06971902586,-70.7543749959,"CO-6-1-3819",2010,8
1.27135527094,-70.2266081403,"CO-6-1-4515",2010,6
3.35107853199,-76.3119721981,"CO-6-1-3415",2010,8
8.51410661671,-77.2839095343,"CO-6-1-3731",2010,3
3.44951752158,-76.5165751012,"CO-6-1-3137",2010,3
9.32647741369,-75.3831113599,"CO-6-1-767",2010,7
4.50363045956,-75.7377721367,"CO-6-1-2576",2010,5
11.0026327902,-74.8401907768,"CO-6-1-366",2010,8
3.49911742692,-76.4775227462,"CO-6-1-3121",2010,4
5.54362719622,-74.0995212154,"CO-6-1-1398",2009,11
4.86830316369,-74.0420899761,"CO-6-1-1537",2010,3
3.46240568804,-73.6218658519,"CO-6-1-1728",2009,12
4.11616663944,-73.5989052033,"CO-6-1-1681",2009,12
4.45922272743,-75.6681227836,"CO-6-1-2605",2010,5
9.25878665351,-75.4173862142,"CO-6-1-761",2010,7
10.9140143973,-74.8216907021,"CO-6-1-411",2010,8
12.5815026866,-81.7070109914,"CO-6-1-547",2010,3
3.58841486102,-75.3953388719,"CO-6-1-2754",2009,11
3.39395513903,-76.5139999998,"CO-6-1-3218",2010,5
3.38637039763,-74.0487629848,"CO-6-1-1718",2009,11
6.22837116876,-75.588130538,"CO-6-1-1914",2010,10
5.477335,-74.692381,"CO-6-1-2215",2010,10
5.04334304816,-75.5205599505,"CO-6-1-2199",2010,9
2.8832974247,-72.1424278305,"CO-6-1-1753",2010,2
10.493573763,-74.7929898459,"CO-6-1-317",2010,6
4.52093465591,-75.6970640835,"CO-6-1-2510",2010,4
1.1533244801,-76.6410560366,"CO-6-1-4316",2010,3
1.86045412077,-76.0601938222,"CO-6-1-2878",2010,6
1.15292436049,-76.6517371036,"CO-6-1-4302",2010,2
3.43830482433,-76.5001229334,"CO-6-1-3169",2010,3
6.260884,-74.572368,"CO-6-1-2121",2010,6
4.68613894054,-74.1101269374,"CO-6-1-4704",2010,8
4.50753940452,-74.0984674644,"CO-6-1-4982",2010,9
11.3808101852,-72.2414885663,"CO-6-1-30",2010,7
7.99217079575,-75.2066409524,"CO-6-1-2005",2010,2
5.0751999997,-75.5022218765,"CO-6-1-2136",2010,9
1.08486052812,-75.4059469433,"CO-6-1-3066",2010,9
3.47450134631,-76.4818845832,"CO-6-1-3116",2010,4
4.60491723965,-74.175829535,"CO-6-1-4631",2010,10
2.57979233178,-72.6415541144,"CO-6-1-4417",2010,3
2.19115304814,-75.6331842329,"CO-6-1-2884",2010,10
7.07188506636,-73.085830552,"CO-6-1-1217",2010,6
7.05504108783,-73.3175188405,"CO-6-1-1256",2010,6
-4.2095,-69.932327,"CO-6-1-4226",2010,3
5.88388242538,-71.8900004046,"CO-6-1-3966",2010,10
5.06297904732,-75.4987987037,"CO-6-1-2166",2010,10
5.01316674185,-73.9755239951,"CO-6-1-1531",2009,12
6.2434189683,-75.6138624684,"CO-6-1-1885",2010,10
10.9353649528,-74.7648154941,"CO-6-1-438",2010,10
3.85642350225,-67.9232222033,"CO-6-1-4056",2010,5
4.925847,-75.741359,"CO-6-1-2437",2010,7
4.66500147738,-74.105043793,"CO-6-1-4685",2010,7
2.94389999988,-75.2722957557,"CO-6-1-2850",2010,8
10.8474550808,-74.7820796904,"CO-6-1-465",2010,9
2.38341203934,-74.9215311666,"CO-6-1-3044",2010,10
0.486768468138,-76.4917693292,"CO-6-1-4329",2010,4
2.45538755103,-76.6098299363,"CO-6-1-3445",2010,10
4.58233196834,-74.0672300491,"CO-6-1-4849",2010,7
1.25933023961,-70.2315383656,"CO-6-1-4502",2010,6
4.58895074606,-74.0732090102,"CO-6-1-4870",2010,8
3.38669961295,-76.3956340571,"CO-6-1-3417",2010,8
5.16890833224,-75.0383106732,"CO-6-1-2786",2009,12
6.26738777943,-75.6068479946,"CO-6-1-1887",2010,9
4.51034415209,-75.7191382043,"CO-6-1-2594",2010,4
4.51296149283,-75.826591764,"CO-6-1-2620",2010,6
7.13135302001,-73.1411434438,"CO-6-1-1201",2010,5
1.2328554728,-70.2390009123,"CO-6-1-4531",2010,7
8.99776334058,-75.3747350328,"CO-6-1-936",2010,5
4.14094059544,-74.9020574994,"CO-6-1-2749",2009,12
9.89114723078,-74.108057436,"CO-6-1-332",2010,4
3.01679067458,-76.4877194822,"CO-6-1-3463",2010,9
7.08313266898,-70.7525703935,"CO-6-1-3810",2010,8
5.83372923557,-73.0243630546,"CO-6-1-1373",2010,2
7.90413290679,-72.5120751114,"CO-6-1-1041",2010,4
3.86966816117,-67.9243592667,"CO-6-1-4013",2010,6
3.90250181889,-76.2797266158,"CO-6-1-3347",2010,9
10.959466302,-74.764756883,"CO-6-1-394",2010,9
4.65686474582,-74.0770934618,"CO-6-1-4614",2010,11
4.80116067429,-75.7258842174,"CO-6-1-2375",2010,4
5.87732466688,-71.8950743496,"CO-6-1-3955",2010,10
11.5428596765,-72.9094124726,"CO-6-1-6",2010,8
2.49411756771,-75.9628800338,"CO-6-1-3551",2010,10
10.9482668005,-74.8151,"CO-6-1-415",2010,7
6.22449826898,-73.731908591,"CO-6-1-1273",2010,3
6.46325716948,-71.722611754,"CO-6-1-3838",2010,10
4.44264232361,-69.8008209064,"CO-6-1-4121",2010,3
4.81387786086,-74.3564778722,"CO-6-1-1523",2009,11
10.9227375772,-74.7622401891,"CO-6-1-434",2010,9
5.02349489476,-72.7337670935,"CO-6-1-3948",2010,9
7.05959659254,-73.0864659607,"CO-6-1-1222",2010,6
10.9659735384,-74.7761706447,"CO-6-1-392",2010,9
4.64423087666,-74.1335534055,"CO-6-1-4765",2010,10
6.29819993208,-75.5621980296,"CO-6-1-1812",2010,8
4.14272242742,-73.5992769991,"CO-6-1-1711",2009,11
3.86212812361,-67.9274069879,"CO-6-1-4048",2010,5
4.45884131233,-75.2319518973,"CO-6-1-2694",2009,11
5.33460065058,-72.3966964699,"CO-6-1-3912",2010,9
3.42150041133,-76.4943809946,"CO-6-1-3210",2010,5
10.4284072437,-75.5202457362,"CO-6-1-645",2010,9
3.38364782526,-74.0529316297,"CO-6-1-1716",2009,11
3.4300080252,-76.4799789982,"CO-6-1-3205",2010,5
4.80865462056,-75.707257558,"CO-6-1-2316",2010,3
8.24634279989,-73.3560430544,"CO-6-1-1125",2010,3
7.86077360618,-72.4983538293,"CO-6-1-1110",2010,2
6.26870408548,-75.5512673126,"CO-6-1-1930",2010,9
4.50595835378,-74.107630932,"CO-6-1-4993",2010,9
9.2972644124,-75.373543206,"CO-6-1-786",2010,7
10.3973479588,-75.4992544674,"CO-6-1-667",2010,10
4.52944375872,-75.7998899874,"CO-6-1-2621",2010,6
4.6121682499,-75.5335122918,"CO-6-1-2663",2010,5
8.30328908704,-73.6036063932,"CO-6-1-169",2010,3
2.45722515327,-76.6203958113,"CO-6-1-3457",2010,10
4.783497,-74.784402,"CO-6-1-2774",2009,12
3.44688421104,-76.474309457,"CO-6-1-3203",2010,6
3.095288,-76.635455,"CO-6-1-3524",2010,9
6.43802335985,-71.7609643963,"CO-6-1-3841",2010,10
7.89863687423,-72.4735645857,"CO-6-1-1038",2010,4
5.33287989919,-72.4100824724,"CO-6-1-3920",2010,9
3.38973189573,-74.0331644523,"CO-6-1-1719",2009,11
3.86584154264,-67.9188348537,"CO-6-1-4052",2010,5
1.19250856754,-77.2629078279,"CO-6-1-3576",2010,8
2.55685507489,-72.6371587475,"CO-6-1-4403",2010,3
4.61232475055,-74.1128736995,"CO-6-1-4810",2010,10
4.61180809603,-74.154167622,"CO-6-1-4767",2010,11
4.1645189901,-74.8611845617,"CO-6-1-2748",2009,12
4.70291692966,-74.0950424885,"CO-6-1-4689",2010,8
1.25881187784,-70.2331018523,"CO-6-1-4507",2010,6
4.53000240357,-75.8087349492,"CO-6-1-2628",2010,6
6.25535247822,-75.5338186691,"CO-6-1-1850",2010,9
5.51971473874,-73.3814136509,"CO-6-1-1356",2009,11
3.45376556216,-76.474241554,"CO-6-1-3131",2010,4
1.81335180331,-75.8882812873,"CO-6-1-2890",2010,7
11.1969348368,-74.215540706,"CO-6-1-269",2010,10
4.51242118469,-75.8306464796,"CO-6-1-2619",2010,6
2.80384820792,-75.5404018698,"CO-6-1-2949",2010,9
4.64608205134,-74.1856818763,"CO-6-1-4636",2010,10
0.643184709682,-76.8650603557,"CO-6-1-4348",2010,5
1.79227714101,-77.1739376817,"CO-6-1-3467",2010,9
0,0,"CO-6-1-2441",2010,6
3.44698711981,-76.5125941901,"CO-6-1-3151",2010,6
4.53461443132,-74.1177312288,"CO-6-1-4842",2010,6
5.02149417027,-72.7248903694,"CO-6-1-3953",2010,9
10.0316689774,-73.2343801959,"CO-6-1-183",2010,4
0.66738347058,-76.8594317728,"CO-6-1-4343",2010,5
0,0,"CO-6-1-708",2010,5
5.06428539074,-75.5272916895,"CO-6-1-2154",2010,9
1.25666168865,-70.2277638118,"CO-6-1-4520",2010,6
4.0725930327,-73.6741233062,"CO-6-1-1705",2009,11
11.2297488681,-74.1913324684,"CO-6-1-247",2010,9
5.70382549176,-73.7536385818,"CO-6-1-1402",2010,3
11.237073571,-74.1442306111,"CO-6-1-281",2010,9
0,0,"CO-6-1-2179",2010,9
4.44107037403,-75.2221626037,"CO-6-1-2723",2009,11
4.54621197969,-75.6849601089,"CO-6-1-2533",2010,3
3.42111223945,-76.5481909455,"CO-6-1-3254",2010,6
11.0105635334,-74.2572582637,"CO-6-1-284",2010,3
6.26804504478,-75.6249119359,"CO-6-1-1927",2010,10
-4.218511,-69.94853,"CO-6-1-4219",2010,3
5.32655915888,-72.4151434326,"CO-6-1-3917",2010,9
5.49927546042,-72.1984764127,"CO-6-1-3976",2010,9
4.62336360271,-74.1037528817,"CO-6-1-4938",2010,10
6.45955520531,-71.7304691356,"CO-6-1-3835",2010,9
11.5385286668,-72.8978792822,"CO-6-1-10",2010,8
3.47180787498,-73.6045580821,"CO-6-1-1725",2009,12
4.57056614576,-74.2507630719,"CO-6-1-1492",2009,11
7.88645557351,-72.55089038,"CO-6-1-1099",2010,3
4.93310981771,-74.1745719067,"CO-6-1-1578",2009,12
10.370974023,-75.49350875,"CO-6-1-686",2010,10
7.00070122545,-71.8180294288,"CO-6-1-3887",2010,9
3.86826703014,-67.9160014279,"CO-6-1-4036",2010,5
4.14156061121,-74.899374498,"CO-6-1-2745",2009,12
5.05199318329,-75.5055874939,"CO-6-1-2168",2010,10
4.55823480537,-74.1211214414,"CO-6-1-4834",2010,7
4.70255322518,-74.1083840783,"CO-6-1-4701",2010,8
1.61245817218,-75.5945194397,"CO-6-1-2966",2010,8
5.02242457423,-75.4599508086,"CO-6-1-2190",2010,9
3.6097810141,-76.391233287,"CO-6-1-3406",2010,8
6.2607845421,-75.5716063088,"CO-6-1-1816",2010,8
1.62481348347,-75.6308154256,"CO-6-1-2984",2010,8
4.44595174422,-75.2471022876,"CO-6-1-2708",2009,11
6.2738492122,-75.5742656348,"CO-6-1-1813",2010,8
6.16227089635,-75.6013587642,"CO-6-1-1988",2010,4
4.72001686474,-74.1038204077,"CO-6-1-4693",2010,8
5.00371010744,-72.7582103999,"CO-6-1-3947",2010,9
8.17405058333,-75.4456054507,"CO-6-1-926",2010,3
0.49448917966,-76.5138555713,"CO-6-1-4317",2010,4
5.64041056022,-73.3209610283,"CO-6-1-1406",2009,11
4.13407283523,-73.6247861966,"CO-6-1-1691",2009,11
4.64698488266,-74.1807241363,"CO-6-1-4635",2010,10
1.05671482553,-75.4013432532,"CO-6-1-3064",2010,9
3.42237407365,-76.4666790489,"CO-6-1-3198",2010,6
4.68697203234,-74.0895909456,"CO-6-1-4898",2010,7
1.00753619712,-71.315612267,"CO-6-1-4591",2010,8
4.43826805403,-75.1734591577,"CO-6-1-2739",2009,11
4.68702276058,-74.1393651515,"CO-6-1-4733",2010,9
4.51977955991,-75.6953644833,"CO-6-1-2585",2010,4
1.29590661028,-75.4960780357,"CO-6-1-3025",2010,8
7.14268209317,-73.1324942541,"CO-6-1-1206",2010,5
9.29282287569,-75.4074825888,"CO-6-1-787",2010,7
4.5373422689,-75.7076821636,"CO-6-1-2596",2010,3
3.44341098154,-76.4887794081,"CO-6-1-3146",2010,4
10.4372855444,-75.5305187991,"CO-6-1-646",2010,9
0.97496828126,-71.3185121194,"CO-6-1-4586",2010,8
4.80632424944,-75.6612268834,"CO-6-1-2341",2010,5
5.33261500389,-72.3993503819,"CO-6-1-3918",2010,9
6.23249347042,-75.6169852219,"CO-6-1-1886",2010,9
9.28352400442,-75.3869163955,"CO-6-1-788",2010,7
5.07068543432,-75.9628724369,"CO-6-1-2449",2010,6
10.4432938597,-73.2369606714,"CO-6-1-154",2010,6
0.672762078122,-76.8595160796,"CO-6-1-4344",2010,5
5.83358798413,-73.0325087874,"CO-6-1-1372",2010,2
2.34370449582,-72.6227528296,"CO-6-1-4444",2010,5
6.08631099079,-75.3203765138,"CO-6-1-2123",2010,4
5.69690398612,-72.9271521317,"CO-6-1-1365",2009,12
0,0,"CO-6-1-909",2010,5
7.89076185672,-72.5346996505,"CO-6-1-1063",2010,4
3.87348102547,-67.9319551443,"CO-6-1-4019",2010,6
4.80832887563,-75.7164222349,"CO-6-1-2360",2010,5
11.2421804802,-74.1616200453,"CO-6-1-280",2010,9
1.33638878783,-74.8354837661,"CO-6-1-3010",2010,9
3.43887243411,-76.5168840656,"CO-6-1-3171",2010,3
2.16354251516,-72.6585922015,"CO-6-1-4492",2010,5
3.49755573637,-76.500419957,"CO-6-1-3095",2010,4
4.258827,-73.474791,"CO-6-1-1748",2009,12
0.980176976279,-71.3182729119,"CO-6-1-4579",2010,8
10.5287842757,-73.0702805686,"CO-6-1-54",2010,6
3.43058466892,-76.5159063381,"CO-6-1-3165",2010,3
4.254179,-73.489658,"CO-6-1-1747",2009,12
4.80507955927,-74.3171769395,"CO-6-1-1596",2009,11
4.49692852329,-75.7331106651,"CO-6-1-2503",2010,4
1.60771733913,-75.6002460486,"CO-6-1-2970",2010,7
4.52726619697,-75.6907738813,"CO-6-1-2538",2010,3
7.84747536968,-72.4717408036,"CO-6-1-1103",2010,2
7.85417365438,-72.4736986088,"CO-6-1-1101",2010,3
7.86381605675,-72.5093225318,"CO-6-1-1075",2010,4
3.86690606214,-67.9200310882,"CO-6-1-4049",2010,6
4.57004129572,-75.9773325151,"CO-6-1-3387",2010,8
6.31367571643,-75.5843381897,"CO-6-1-1944",2010,6
9.33801716123,-75.2885735102,"CO-6-1-809",2010,8
4.44875438764,-75.243708783,"CO-6-1-2725",2009,11
3.24212638757,-76.2294814219,"CO-6-1-3477",2010,9
1.62420897714,-75.5941434085,"CO-6-1-2995",2010,8
2.3308512978,-72.6290798624,"CO-6-1-4451",2010,4
10.3723289977,-75.4703882755,"CO-6-1-689",2010,11
5.06022697258,-75.5322602339,"CO-6-1-2160",2010,9
4.4955687822,-75.7235288101,"CO-6-1-2593",2010,4
4.256676,-73.467761,"CO-6-1-1746",2009,12
10.3973479588,-75.4992544674,"CO-6-1-667",2010,9
4.52459266539,-75.7155537256,"CO-6-1-2556",2010,3
4.52338038499,-75.7215716204,"CO-6-1-2571",2010,5
8.667691364,-75.1332969036,"CO-6-1-791",2010,7
3.40200625472,-76.4845857035,"CO-6-1-3261",2010,6
4.8403825006,-75.6682523493,"CO-6-1-2402",2010,2
9.32128738558,-75.3082058226,"CO-6-1-817",2010,8
4.57802815843,-74.1246004474,"CO-6-1-4942",2010,7
8.23278368773,-73.374834312,"CO-6-1-1133",2010,5
4.44912656496,-75.1765485694,"CO-6-1-2736",2009,11
4.39766067377,-73.953070617,"CO-6-1-1592",2009,12
6.17316462322,-75.5907171468,"CO-6-1-1983",2010,4
10.4662,-73.2617939296,"CO-6-1-147",2010,5
4.45805401365,-74.1610572407,"CO-6-1-4794",2010,10
0,0,"CO-6-1-4692",2010,8
3.85169316798,-67.9312044028,"CO-6-1-4054",2010,5
4.52433657872,-75.6860343712,"CO-6-1-2532",2010,3
4.50894614286,-75.7240874822,"CO-6-1-2559",2010,5
10.995003039,-74.7946254062,"CO-6-1-375",2010,9
4.60390357713,-74.1887256146,"CO-6-1-4632",2010,10
6.25458501285,-75.5773570402,"CO-6-1-1865",2010,9
8.296336625,-73.6240929388,"CO-6-1-165",2010,3
10.3741530662,-75.4713862092,"CO-6-1-687",2010,10
1.22011507029,-77.2757696861,"CO-6-1-3580",2010,8
11.1847137425,-74.2306101934,"CO-6-1-268",2010,10
4.59065842868,-74.1032137877,"CO-6-1-4804",2010,8
4.71641883159,-75.7175214049,"CO-6-1-2458",2010,3
7.03502178448,-71.7731026134,"CO-6-1-3895",2010,9
2.96518831215,-75.2959918492,"CO-6-1-2847",2010,8
5.87230311095,-71.9033494042,"CO-6-1-3970",2010,10
1.24904217002,-70.2403247256,"CO-6-1-4517",2010,6
2.457625,-75.866207,"CO-6-1-3550",2010,10
2.57184226159,-72.6308559953,"CO-6-1-4430",2010,3
0,0,"CO-6-1-2205",2010,10
5.33150919179,-73.4630026494,"CO-6-1-1384",2009,12
-4.21503945819,-69.9382725806,"CO-6-1-4216",2010,3
4.580144,-74.216482,"CO-6-1-1507",2009,11
2.94963275472,-75.2381879673,"CO-6-1-2861",2010,8
10.8707544712,-74.7769333549,"CO-6-1-467",2010,9
5.08605056621,-75.4886446406,"CO-6-1-2196",2010,9
5.68404785235,-76.6573429634,"CO-6-1-3686",2010,5
6.25875342407,-75.5413837293,"CO-6-1-1848",2010,9
7.14318068111,-73.1275110718,"CO-6-1-1196",2010,6
4.58321960261,-74.1488376366,"CO-6-1-4944",2010,7
4.79969679872,-75.66540097,"CO-6-1-2343",2010,5
3.41726211239,-76.3558218215,"CO-6-1-3416",2010,8
4.259839,-73.487904,"CO-6-1-1745",2009,12
10.3882073052,-75.4850218879,"CO-6-1-680",2010,10
4.61519900895,-74.1606850183,"CO-6-1-4617",2010,10
5.15490847677,-75.5228312508,"CO-6-1-2245",2010,8
4.13336485378,-75.0990849799,"CO-6-1-2769",2009,12
-4.21928541441,-69.9356657205,"CO-6-1-4232",2010,5
4.71224975175,-74.2308025549,"CO-6-1-1560",2009,11
4.57766926708,-74.1539132077,"CO-6-1-4678",2010,9
0,0,"CO-6-1-4853",2010,7
10.8978646116,-74.7883179184,"CO-6-1-457",2010,9
2.18485960749,-72.6369488859,"CO-6-1-4497",2010,5
4.79787182271,-75.7132428559,"CO-6-1-2371",2010,5
4.50907757791,-75.7307075587,"CO-6-1-2502",2010,4
4.53693109145,-74.1207316265,"CO-6-1-4983",2010,9
2.57346704754,-72.6346348228,"CO-6-1-4412",2010,3
10.4863980842,-73.2643372725,"CO-6-1-144",2010,5
4.71957442724,-74.1175617017,"CO-6-1-4710",2010,8
5.85506616387,-76.0243537985,"CO-6-1-2009",2010,2
4.769244,-75.95902,"CO-6-1-3331",2010,6
4.30041012658,-74.8025276383,"CO-6-1-1543",2009,12
1.18464369632,-77.3011240308,"CO-6-1-3578",2010,9
4.8742514478,-75.6602696934,"CO-6-1-2409",2010,2
4.54149137133,-74.1142928933,"CO-6-1-4859",2010,8
7.03761809358,-73.7879327723,"CO-6-1-1240",2010,7
-4.2094082712,-69.9409473072,"CO-6-1-4205",2010,3
5.02668781267,-75.5343046393,"CO-6-1-2258",2010,10
4.65385886476,-74.0779836139,"CO-6-1-4936",2010,10
10.9659735384,-74.7761706447,"CO-6-1-392",2010,8
4.05343124675,-73.7564569931,"CO-6-1-1755",2009,11
